2024-05-13 21:52:38,134 INFO    StreamThr :2753163 [internal.py:wandb_internal():88] W&B internal server running at pid: 2753163, started at: 2024-05-13 21:52:38.131625
2024-05-13 21:52:46,490 INFO    Thread-12 :2753163 [dir_watcher.py:_on_file_modified():288] file/dir modified: /fs/cml-projects/MARL/MARL_Coalitions_Curriculum/epymarl/wandb/run-20240513_215238-4z6wsx42/files/conda-environment.yaml
2024-05-13 21:52:46,491 INFO    Thread-12 :2753163 [dir_watcher.py:_on_file_created():271] file/dir created: /fs/cml-projects/MARL/MARL_Coalitions_Curriculum/epymarl/wandb/run-20240513_215238-4z6wsx42/files/requirements.txt
2024-05-13 21:52:46,491 INFO    Thread-12 :2753163 [dir_watcher.py:_on_file_created():271] file/dir created: /fs/cml-projects/MARL/MARL_Coalitions_Curriculum/epymarl/wandb/run-20240513_215238-4z6wsx42/files/wandb-metadata.json
2024-05-13 21:52:49,262 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 21:52:54,263 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 21:52:55,504 INFO    Thread-12 :2753163 [dir_watcher.py:_on_file_created():271] file/dir created: /fs/cml-projects/MARL/MARL_Coalitions_Curriculum/epymarl/wandb/run-20240513_215238-4z6wsx42/files/output.log
2024-05-13 21:52:57,420 DEBUG   SenderThread:2753163 [sender.py:send():378] send: exit
2024-05-13 21:52:57,420 INFO    SenderThread:2753163 [sender.py:send_exit():585] handling exit code: 1
2024-05-13 21:52:57,420 INFO    SenderThread:2753163 [sender.py:send_exit():587] handling runtime: 18
2024-05-13 21:52:57,425 INFO    SenderThread:2753163 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-13 21:52:57,425 INFO    SenderThread:2753163 [sender.py:send_exit():593] send defer
2024-05-13 21:52:57,425 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: defer
2024-05-13 21:52:57,426 INFO    HandlerThread:2753163 [handler.py:handle_request_defer():184] handle defer: 0
2024-05-13 21:52:57,426 DEBUG   SenderThread:2753163 [sender.py:send_request():405] send_request: defer
2024-05-13 21:52:57,426 INFO    SenderThread:2753163 [sender.py:send_request_defer():609] handle sender defer: 0
2024-05-13 21:52:57,426 INFO    SenderThread:2753163 [sender.py:transition_state():613] send defer: 1
2024-05-13 21:52:57,426 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: defer
2024-05-13 21:52:57,426 INFO    HandlerThread:2753163 [handler.py:handle_request_defer():184] handle defer: 1
2024-05-13 21:52:57,426 DEBUG   SenderThread:2753163 [sender.py:send_request():405] send_request: defer
2024-05-13 21:52:57,426 INFO    SenderThread:2753163 [sender.py:send_request_defer():609] handle sender defer: 1
2024-05-13 21:52:57,426 INFO    SenderThread:2753163 [sender.py:transition_state():613] send defer: 2
2024-05-13 21:52:57,427 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: defer
2024-05-13 21:52:57,427 INFO    HandlerThread:2753163 [handler.py:handle_request_defer():184] handle defer: 2
2024-05-13 21:52:57,427 INFO    HandlerThread:2753163 [system_monitor.py:finish():203] Stopping system monitor
2024-05-13 21:52:57,427 DEBUG   SystemMonitor:2753163 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-13 21:52:57,427 DEBUG   SystemMonitor:2753163 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-13 21:52:57,427 DEBUG   SystemMonitor:2753163 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-13 21:52:57,427 INFO    HandlerThread:2753163 [interfaces.py:finish():200] Joined cpu monitor
2024-05-13 21:52:57,428 INFO    HandlerThread:2753163 [interfaces.py:finish():200] Joined disk monitor
2024-05-13 21:52:57,507 INFO    Thread-12 :2753163 [dir_watcher.py:_on_file_modified():288] file/dir modified: /fs/cml-projects/MARL/MARL_Coalitions_Curriculum/epymarl/wandb/run-20240513_215238-4z6wsx42/files/output.log
2024-05-13 21:52:57,508 INFO    Thread-12 :2753163 [dir_watcher.py:_on_file_created():271] file/dir created: /fs/cml-projects/MARL/MARL_Coalitions_Curriculum/epymarl/wandb/run-20240513_215238-4z6wsx42/files/wandb-summary.json
2024-05-13 21:52:57,517 INFO    HandlerThread:2753163 [interfaces.py:finish():200] Joined gpu monitor
2024-05-13 21:52:57,517 INFO    HandlerThread:2753163 [interfaces.py:finish():200] Joined memory monitor
2024-05-13 21:52:57,517 INFO    HandlerThread:2753163 [interfaces.py:finish():200] Joined network monitor
2024-05-13 21:52:57,517 DEBUG   SenderThread:2753163 [sender.py:send_request():405] send_request: defer
2024-05-13 21:52:57,517 INFO    SenderThread:2753163 [sender.py:send_request_defer():609] handle sender defer: 2
2024-05-13 21:52:57,517 INFO    SenderThread:2753163 [sender.py:transition_state():613] send defer: 3
2024-05-13 21:52:57,518 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: defer
2024-05-13 21:52:57,518 INFO    HandlerThread:2753163 [handler.py:handle_request_defer():184] handle defer: 3
2024-05-13 21:52:57,518 DEBUG   SenderThread:2753163 [sender.py:send_request():405] send_request: defer
2024-05-13 21:52:57,518 INFO    SenderThread:2753163 [sender.py:send_request_defer():609] handle sender defer: 3
2024-05-13 21:52:57,518 INFO    SenderThread:2753163 [sender.py:transition_state():613] send defer: 4
2024-05-13 21:52:57,518 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: defer
2024-05-13 21:52:57,518 INFO    HandlerThread:2753163 [handler.py:handle_request_defer():184] handle defer: 4
2024-05-13 21:52:57,519 DEBUG   SenderThread:2753163 [sender.py:send_request():405] send_request: defer
2024-05-13 21:52:57,519 INFO    SenderThread:2753163 [sender.py:send_request_defer():609] handle sender defer: 4
2024-05-13 21:52:57,519 INFO    SenderThread:2753163 [sender.py:transition_state():613] send defer: 5
2024-05-13 21:52:57,519 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: defer
2024-05-13 21:52:57,519 INFO    HandlerThread:2753163 [handler.py:handle_request_defer():184] handle defer: 5
2024-05-13 21:52:57,519 DEBUG   SenderThread:2753163 [sender.py:send():378] send: summary
2024-05-13 21:52:57,522 INFO    SenderThread:2753163 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-13 21:52:57,523 DEBUG   SenderThread:2753163 [sender.py:send_request():405] send_request: defer
2024-05-13 21:52:57,523 INFO    SenderThread:2753163 [sender.py:send_request_defer():609] handle sender defer: 5
2024-05-13 21:52:57,523 INFO    SenderThread:2753163 [sender.py:transition_state():613] send defer: 6
2024-05-13 21:52:57,523 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: defer
2024-05-13 21:52:57,523 INFO    HandlerThread:2753163 [handler.py:handle_request_defer():184] handle defer: 6
2024-05-13 21:52:57,523 DEBUG   SenderThread:2753163 [sender.py:send_request():405] send_request: defer
2024-05-13 21:52:57,523 INFO    SenderThread:2753163 [sender.py:send_request_defer():609] handle sender defer: 6
2024-05-13 21:52:57,528 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 21:52:57,654 INFO    SenderThread:2753163 [sender.py:transition_state():613] send defer: 7
2024-05-13 21:52:57,654 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: defer
2024-05-13 21:52:57,654 INFO    HandlerThread:2753163 [handler.py:handle_request_defer():184] handle defer: 7
2024-05-13 21:52:57,654 DEBUG   SenderThread:2753163 [sender.py:send_request():405] send_request: defer
2024-05-13 21:52:57,654 INFO    SenderThread:2753163 [sender.py:send_request_defer():609] handle sender defer: 7
2024-05-13 21:52:58,420 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-13 21:52:58,508 INFO    Thread-12 :2753163 [dir_watcher.py:_on_file_modified():288] file/dir modified: /fs/cml-projects/MARL/MARL_Coalitions_Curriculum/epymarl/wandb/run-20240513_215238-4z6wsx42/files/wandb-summary.json
2024-05-13 21:52:58,509 INFO    Thread-12 :2753163 [dir_watcher.py:_on_file_modified():288] file/dir modified: /fs/cml-projects/MARL/MARL_Coalitions_Curriculum/epymarl/wandb/run-20240513_215238-4z6wsx42/files/config.yaml
2024-05-13 21:52:59,417 INFO    SenderThread:2753163 [sender.py:transition_state():613] send defer: 8
2024-05-13 21:52:59,418 DEBUG   SenderThread:2753163 [sender.py:send_request():405] send_request: poll_exit
2024-05-13 21:52:59,418 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: defer
2024-05-13 21:52:59,418 INFO    HandlerThread:2753163 [handler.py:handle_request_defer():184] handle defer: 8
2024-05-13 21:52:59,418 DEBUG   SenderThread:2753163 [sender.py:send_request():405] send_request: defer
2024-05-13 21:52:59,419 INFO    SenderThread:2753163 [sender.py:send_request_defer():609] handle sender defer: 8
2024-05-13 21:52:59,419 INFO    SenderThread:2753163 [job_builder.py:build():432] Attempting to build job artifact
2024-05-13 21:52:59,420 INFO    SenderThread:2753163 [job_builder.py:_get_source_type():565] is repo sourced job
2024-05-13 21:52:59,421 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-13 21:52:59,499 INFO    SenderThread:2753163 [job_builder.py:build():541] adding wandb-job metadata file
2024-05-13 21:52:59,509 INFO    Thread-12 :2753163 [dir_watcher.py:_on_file_modified():288] file/dir modified: /fs/cml-projects/MARL/MARL_Coalitions_Curriculum/epymarl/wandb/run-20240513_215238-4z6wsx42/files/output.log
2024-05-13 21:52:59,516 INFO    SenderThread:2753163 [sender.py:transition_state():613] send defer: 9
2024-05-13 21:52:59,516 DEBUG   SenderThread:2753163 [sender.py:send_request():405] send_request: poll_exit
2024-05-13 21:52:59,516 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: defer
2024-05-13 21:52:59,517 INFO    HandlerThread:2753163 [handler.py:handle_request_defer():184] handle defer: 9
2024-05-13 21:52:59,517 DEBUG   SenderThread:2753163 [sender.py:send():378] send: artifact
2024-05-13 21:52:59,803 INFO    SenderThread:2753163 [sender.py:send_artifact():1467] sent artifact job-https___github.com_uoe-agents_epymarl.git_src_main.py - {'id': 'QXJ0aWZhY3Q6ODM0ODkxMDgy', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE3NDI5NjY4Mg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODM0ODkxMDgy', 'versionIndex': 2}}}
2024-05-13 21:52:59,803 DEBUG   SenderThread:2753163 [sender.py:send_request():405] send_request: defer
2024-05-13 21:52:59,803 INFO    SenderThread:2753163 [sender.py:send_request_defer():609] handle sender defer: 9
2024-05-13 21:52:59,803 INFO    SenderThread:2753163 [dir_watcher.py:finish():358] shutting down directory watcher
2024-05-13 21:53:00,511 INFO    SenderThread:2753163 [dir_watcher.py:finish():388] scan: /fs/cml-projects/MARL/MARL_Coalitions_Curriculum/epymarl/wandb/run-20240513_215238-4z6wsx42/files
2024-05-13 21:53:00,511 INFO    SenderThread:2753163 [dir_watcher.py:finish():402] scan save: /fs/cml-projects/MARL/MARL_Coalitions_Curriculum/epymarl/wandb/run-20240513_215238-4z6wsx42/files/conda-environment.yaml conda-environment.yaml
2024-05-13 21:53:00,511 INFO    SenderThread:2753163 [dir_watcher.py:finish():402] scan save: /fs/cml-projects/MARL/MARL_Coalitions_Curriculum/epymarl/wandb/run-20240513_215238-4z6wsx42/files/output.log output.log
2024-05-13 21:53:00,515 INFO    SenderThread:2753163 [dir_watcher.py:finish():402] scan save: /fs/cml-projects/MARL/MARL_Coalitions_Curriculum/epymarl/wandb/run-20240513_215238-4z6wsx42/files/wandb-metadata.json wandb-metadata.json
2024-05-13 21:53:00,515 INFO    SenderThread:2753163 [dir_watcher.py:finish():402] scan save: /fs/cml-projects/MARL/MARL_Coalitions_Curriculum/epymarl/wandb/run-20240513_215238-4z6wsx42/files/requirements.txt requirements.txt
2024-05-13 21:53:00,518 INFO    SenderThread:2753163 [dir_watcher.py:finish():402] scan save: /fs/cml-projects/MARL/MARL_Coalitions_Curriculum/epymarl/wandb/run-20240513_215238-4z6wsx42/files/wandb-summary.json wandb-summary.json
2024-05-13 21:53:00,522 INFO    SenderThread:2753163 [dir_watcher.py:finish():402] scan save: /fs/cml-projects/MARL/MARL_Coalitions_Curriculum/epymarl/wandb/run-20240513_215238-4z6wsx42/files/config.yaml config.yaml
2024-05-13 21:53:00,525 INFO    SenderThread:2753163 [sender.py:transition_state():613] send defer: 10
2024-05-13 21:53:00,525 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: defer
2024-05-13 21:53:00,529 INFO    HandlerThread:2753163 [handler.py:handle_request_defer():184] handle defer: 10
2024-05-13 21:53:00,529 DEBUG   SenderThread:2753163 [sender.py:send_request():405] send_request: defer
2024-05-13 21:53:00,529 INFO    SenderThread:2753163 [sender.py:send_request_defer():609] handle sender defer: 10
2024-05-13 21:53:00,529 INFO    SenderThread:2753163 [file_pusher.py:finish():169] shutting down file pusher
2024-05-13 21:53:00,719 INFO    wandb-upload_0:2753163 [upload_job.py:push():130] Uploaded file /fs/cml-projects/MARL/MARL_Coalitions_Curriculum/epymarl/wandb/run-20240513_215238-4z6wsx42/files/conda-environment.yaml
2024-05-13 21:53:00,781 INFO    wandb-upload_3:2753163 [upload_job.py:push():130] Uploaded file /fs/cml-projects/MARL/MARL_Coalitions_Curriculum/epymarl/wandb/run-20240513_215238-4z6wsx42/files/wandb-summary.json
2024-05-13 21:53:00,785 INFO    wandb-upload_2:2753163 [upload_job.py:push():130] Uploaded file /fs/cml-projects/MARL/MARL_Coalitions_Curriculum/epymarl/wandb/run-20240513_215238-4z6wsx42/files/output.log
2024-05-13 21:53:00,786 INFO    wandb-upload_1:2753163 [upload_job.py:push():130] Uploaded file /fs/cml-projects/MARL/MARL_Coalitions_Curriculum/epymarl/wandb/run-20240513_215238-4z6wsx42/files/requirements.txt
2024-05-13 21:53:00,796 INFO    wandb-upload_5:2753163 [upload_job.py:push():130] Uploaded file /fs/cml-projects/MARL/MARL_Coalitions_Curriculum/epymarl/wandb/run-20240513_215238-4z6wsx42/files/config.yaml
2024-05-13 21:53:00,997 INFO    Thread-11 :2753163 [sender.py:transition_state():613] send defer: 11
2024-05-13 21:53:00,997 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: defer
2024-05-13 21:53:00,997 INFO    HandlerThread:2753163 [handler.py:handle_request_defer():184] handle defer: 11
2024-05-13 21:53:00,998 DEBUG   SenderThread:2753163 [sender.py:send_request():405] send_request: defer
2024-05-13 21:53:00,998 INFO    SenderThread:2753163 [sender.py:send_request_defer():609] handle sender defer: 11
2024-05-13 21:53:00,998 INFO    SenderThread:2753163 [file_pusher.py:join():175] waiting for file pusher
2024-05-13 21:53:00,998 INFO    SenderThread:2753163 [sender.py:transition_state():613] send defer: 12
2024-05-13 21:53:00,998 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: defer
2024-05-13 21:53:00,998 INFO    HandlerThread:2753163 [handler.py:handle_request_defer():184] handle defer: 12
2024-05-13 21:53:00,998 DEBUG   SenderThread:2753163 [sender.py:send_request():405] send_request: defer
2024-05-13 21:53:00,998 INFO    SenderThread:2753163 [sender.py:send_request_defer():609] handle sender defer: 12
2024-05-13 21:53:00,998 INFO    SenderThread:2753163 [file_stream.py:finish():601] file stream finish called
2024-05-13 21:53:01,056 INFO    SenderThread:2753163 [file_stream.py:finish():605] file stream finish is done
2024-05-13 21:53:01,056 INFO    SenderThread:2753163 [sender.py:transition_state():613] send defer: 13
2024-05-13 21:53:01,056 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: defer
2024-05-13 21:53:01,056 INFO    HandlerThread:2753163 [handler.py:handle_request_defer():184] handle defer: 13
2024-05-13 21:53:01,056 DEBUG   SenderThread:2753163 [sender.py:send_request():405] send_request: defer
2024-05-13 21:53:01,056 INFO    SenderThread:2753163 [sender.py:send_request_defer():609] handle sender defer: 13
2024-05-13 21:53:01,057 INFO    SenderThread:2753163 [sender.py:transition_state():613] send defer: 14
2024-05-13 21:53:01,057 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: defer
2024-05-13 21:53:01,057 INFO    HandlerThread:2753163 [handler.py:handle_request_defer():184] handle defer: 14
2024-05-13 21:53:01,057 DEBUG   SenderThread:2753163 [sender.py:send():378] send: final
2024-05-13 21:53:01,057 DEBUG   SenderThread:2753163 [sender.py:send():378] send: footer
2024-05-13 21:53:01,057 DEBUG   SenderThread:2753163 [sender.py:send_request():405] send_request: defer
2024-05-13 21:53:01,057 INFO    SenderThread:2753163 [sender.py:send_request_defer():609] handle sender defer: 14
2024-05-13 21:53:05,058 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 21:53:10,059 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 21:53:15,060 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 21:53:20,061 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 21:53:25,062 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 21:53:30,063 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 21:53:35,064 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 21:53:40,065 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 21:53:45,066 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 21:53:50,067 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 21:53:55,068 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 21:54:00,069 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 21:54:05,070 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 21:54:10,071 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 21:54:15,072 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 21:54:20,073 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 21:54:25,074 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 21:54:30,075 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 21:54:35,076 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 21:54:40,077 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 21:54:45,078 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 21:54:50,079 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 21:54:55,080 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 21:55:00,081 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 21:55:05,082 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 21:55:10,083 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 21:55:15,084 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 21:55:20,085 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 21:55:25,086 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 21:55:30,087 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 21:55:35,088 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 21:55:40,089 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 21:55:45,090 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 21:55:50,091 DEBUG   HandlerThread:2753163 [handler.py:handle_request():158] handle_request: status_report
